SalePrice,LotFrontage,LotArea,MasVnrArea,BsmtFinSF1,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,TotRmsAbvGrd,Fireplaces,GarageArea,WoodDeckSF,OpenPorchSF,House_Age,Remod_Age,Garage_Age,Remod_Age_Avg,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Ex,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_None,BsmtQual_TA,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_None,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtExposure_None,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_Wall,HeatingQC_Ex,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_TA,CentralAir_N,CentralAir_Y,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Typ,FireplaceQu_Ex,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_None,FireplaceQu_Po,FireplaceQu_TA,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,GarageFinish_Fin,GarageFinish_None,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Ex,GarageQual_Fa,GarageQual_Gd,GarageQual_None,GarageQual_Po,GarageQual_TA,GarageCond_Ex,GarageCond_Fa,GarageCond_Gd,GarageCond_None,GarageCond_Po,GarageCond_TA,PavedDrive_N,PavedDrive_P,PavedDrive_Y,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_None,MiscFeature_None,MiscFeature_Shed,OverallQual,OverallCond
149000,-1.8013322817984374,0.5002334399278271,0.7651245853767896,0.37324543423526596,-0.0021172261194970037,-0.3049737075538517,-0.786663146703619,-0.9921614106730282,1.1677370854244922,-1.0132918325769875,-0.7349295696869852,-0.9096172047380044,0.7642808827471387,0.1235241467753351,-0.8203231692358525,-0.7684070066686328,0.09785492690959353,0.7103263644732012,0.4510758370709122,0.3884947621278384,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,5.0,6.0
90000,0.5039855526653844,0.38448469295883114,-0.6194426236845803,-1.0226701020030748,-2.655152618281395,0.581627264423321,-0.786663146703619,-0.29558725994582,-0.7819208677732281,0.8754176979804466,-0.7349295696869852,-0.20365491000277486,-0.8753179166556851,0.30193241691676115,-0.8203231692358525,-0.7684070066686328,0.19992928644739882,0.8539240192600256,0.566752829796939,0.5200695656444999,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,3.0,4.0
159000,0.3118757331267325,1.1314499400654185,-0.6194426236845803,0.5374707914397766,0.2885539821850934,0.029019809286864026,-0.786663146703619,-0.7297533401936005,1.1677370854244922,-1.0132918325769875,1.2737601436161448,-0.20365491000277486,-0.8753179166556851,0.5992795338191379,-0.8203231692358525,1.2461339597701957,-1.0589878145188663,-0.9171137231108092,-0.8599300804907238,-1.102686344394326,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,4.0,4.0
139000,0.43994894615250035,-0.4465913102785601,-0.6194426236845803,0.1945296043362396,0.06394441213154628,0.7121883664610553,-0.786663146703619,-0.19300955966749825,-0.7819208677732281,-1.0132918325769875,-0.7349295696869852,-0.20365491000277486,-0.8753179166556851,-0.7982519156220329,-0.8203231692358525,-0.7684070066686328,0.5061523650608146,0.9496557891179086,0.9137838079750191,0.7612900387583795,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,4.0,5.0
325300,1.4325163471022015,1.2652040476740363,2.3035325954449783,-1.0226701020030748,0.4048224655069296,0.16261721602315032,2.253089541199164,2.2807828865794706,-0.7819208677732281,2.7641272285378804,1.2737601436161448,1.914231974202914,0.7642808827471387,1.9720320568517773,1.439005707215826,2.273154844621363,-1.093012601031468,-1.012845492968692,-0.8984890780660661,-1.1684737461526569,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,7.0,4.0
230000,0.6000404624347102,0.11466150280221603,1.5420206304612247,-1.0226701020030748,2.0405086286027614,2.0967433090007495,-0.786663146703619,0.8947911688654022,-0.7819208677732281,0.8754176979804466,-0.7349295696869852,0.5023073847324547,0.7642808827471387,0.39113655198747416,0.7894486552359685,2.3719068527801292,-0.9909382414936628,-0.8213819532529262,-0.7828120853400394,-1.0149698087165515,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,7.0,4.0
129900,-0.3925269385149908,-1.3046753544753837,-0.6194426236845803,1.005996075229116,0.09301153296200532,-0.1349406444349419,-0.786663146703619,-0.858571847519865,1.1677370854244922,-1.0132918325769875,-0.7349295696869852,-0.20365491000277486,0.7642808827471387,0.5794563926923127,0.12106386261901361,1.4041371728242216,-0.10629379216601705,0.4231310548995523,0.2197218516188588,0.12534515509451527,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,4.0,6.0
134800,0.11976591358808068,-0.5391903078537569,-0.6194426236845803,-0.45754166691696463,-0.27693364124383707,-0.6207493962032556,-0.786663146703619,-1.24025631367176,-0.7819208677732281,-1.0132918325769875,-0.7349295696869852,-0.9096172047380044,-0.8753179166556851,0.5992795338191379,1.26955604148195,-0.13639415445252975,0.744325870649027,-0.7256501833950433,-0.8984890780660661,0.14727428901395886,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,4.0,6.0
306000,1.3364614373328756,0.5611944466648316,0.9189653863836085,1.9188958549836017,1.8476086449097149,1.8204395814325212,-0.786663146703619,0.677708128741512,1.1677370854244922,0.8754176979804466,-0.7349295696869852,0.5023073847324547,0.7642808827471387,1.5706134490335686,-0.8203231692358525,0.21911307491902818,-1.1610621740566716,-1.108577262826575,-1.0141660707920928,-1.2561902818304311,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,7.0,4.0
68500,0.11976591358808068,-0.7645145352867357,-0.6194426236845803,-1.0226701020030748,-1.2810705426596949,-1.774545181653001,-0.786663146703619,-2.14675692078251,-0.7819208677732281,-1.0132918325769875,-0.7349295696869852,-1.615579499473234,-0.8753179166556851,-1.065864320834172,-0.35904352362696806,-0.7684070066686328,1.5609207469514692,1.6676440630520308,2.379025715838024,1.770030199052785,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,3.0,5.0
40000,-0.20041711897633901,-0.2048050388322129,-0.6194426236845803,-1.0226701020030748,-0.9401924892843115,-1.382861875539798,0.8804590171051321,-0.2454911737633838,-0.7819208677732281,-1.0132918325769875,-0.7349295696869852,-0.20365491000277486,-0.8753179166556851,-1.0163064680171092,-0.8203231692358525,0.2981146814460411,1.7990942525396816,1.6676440630520308,2.379025715838024,1.92353413648889,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3.0,3.0
149350,-1.8013322817984374,-0.1934873835730222,-0.6194426236845803,-1.0226701020030748,0.5897950526098508,0.37515854492178763,-0.786663146703619,-0.45780315806037536,-0.7819208677732281,-1.0132918325769875,1.2737601436161448,-0.20365491000277486,-0.8753179166556851,-0.9122349771012773,-0.8203231692358525,0.5153690993953265,0.23395407296000056,-1.012845492968692,0.6053118273722812,-0.3132375232943566,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,4.0,5.0
179900,0.9202234949991299,0.45084730788772215,-0.6194426236845803,-1.0226701020030748,0.6056498457901012,0.39337637311309936,-0.786663146703619,-0.4434899905796793,-0.7819208677732281,0.8754176979804466,-0.7349295696869852,0.5023073847324547,-0.8753179166556851,0.14334728790216023,-0.8203231692358525,-0.1758949577160362,-1.1610621740566716,-1.0607113778976336,-0.9756070732167506,-1.2342611479109875,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,7.0,4.0
165500,0.43994894615250035,0.3230092473464088,-0.6194426236845803,1.4358800984997468,1.0390141927169452,1.8082943626383132,-0.786663146703619,0.6681660170877146,-0.7819208677732281,-1.0132918325769875,1.2737601436161448,-0.20365491000277486,0.7642808827471387,-0.04001676752097212,-0.8203231692358525,-0.017891744662010448,0.4721275785482129,1.2368510986915575,0.8752248103996768,0.8709357083555974,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,4.0,4.0
277500,0.11976591358808068,-0.5101245113926535,1.2727992286992917,1.761915734126349,1.4697360741137473,1.3862480095395908,-0.786663146703619,0.33657763711825595,1.1677370854244922,0.8754176979804466,-0.7349295696869852,-0.20365491000277486,0.7642808827471387,0.5001638281850124,1.0906925054295258,0.15986187002376853,-1.093012601031468,-0.9649796080397507,-0.8984890780660661,-1.1465446122332132,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,8.0,4.0
309000,1.6566444698972953,1.0602001558200589,0.3959066629604243,-1.0226701020030748,0.29648137877521863,0.08367329386079933,2.507650111122057,2.4620830080016205,-0.7819208677732281,2.7641272285378804,1.2737601436161448,1.914231974202914,0.7642808827471387,1.16919484121536,0.2434441767601462,-0.13639415445252975,-1.0589878145188663,-0.9649796080397507,-0.8599300804907238,-1.1246154783137696,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,7.0,4.0
