SalePrice,Remod_Age_Avg,GrLivArea,OverallQual,TotalBsmtSF,GarageArea,1stFlrSF,2ndFlrSF,BsmtFinSF1,LotArea,FullBath
149000,0.3884947621278384,-0.9921614106730282,0.011878106723659649,-0.0021172261194970037,0.1235241467753351,-0.3049737075538517,-0.786663146703619,0.373245434235266,0.5002334399278271,-1.0132918325769875
90000,0.5200695656444999,-0.29558725994582,-1.4887227093653843,-2.655152618281395,0.30193241691676115,0.581627264423321,-0.786663146703619,-1.0226701020030748,0.3844846929588312,0.8754176979804466
159000,-1.102686344394326,-0.7297533401936005,-0.7384223013208624,0.2885539821850934,0.5992795338191379,0.029019809286864026,-0.786663146703619,0.5374707914397766,1.1314499400654183,-1.0132918325769875
139000,0.7612900387583795,-0.19300955966749825,-0.7384223013208624,0.06394441213154628,-0.7982519156220329,0.7121883664610553,-0.786663146703619,0.1945296043362396,-0.4465913102785601,-1.0132918325769875
325300,-1.1684737461526569,2.2807828865794706,1.5124789228127038,0.4048224655069296,1.9720320568517773,0.16261721602315032,2.2530895411991643,-1.0226701020030748,1.2652040476740365,2.7641272285378804
230000,-1.0149698087165515,0.8947911688654022,1.5124789228127038,2.0405086286027614,0.39113655198747416,2.096743309000749,-0.786663146703619,-1.0226701020030748,0.11466150280221606,0.8754176979804466
129900,0.12534515509451527,-0.858571847519865,-0.7384223013208624,0.09301153296200533,0.5794563926923127,-0.1349406444349419,-0.786663146703619,1.005996075229116,-1.3046753544753835,-1.0132918325769875
134800,0.14727428901395884,-1.24025631367176,-0.7384223013208624,-0.2769336412438371,0.5992795338191379,-0.6207493962032556,-0.786663146703619,-0.4575416669169646,-0.5391903078537569,-1.0132918325769875
306000,-1.2561902818304311,0.6777081287415121,1.5124789228127038,1.8476086449097149,1.5706134490335686,1.8204395814325207,-0.786663146703619,1.9188958549836015,0.5611944466648316,0.8754176979804466
68500,1.7700301990527851,-2.14675692078251,-1.4887227093653843,-1.2810705426596949,-1.065864320834172,-1.774545181653001,-0.786663146703619,-1.0226701020030748,-0.7645145352867357,-1.0132918325769875
40000,1.9235341364888898,-0.2454911737633838,-1.4887227093653843,-0.9401924892843116,-1.0163064680171092,-1.382861875539798,0.8804590171051321,-1.0226701020030748,-0.2048050388322129,-1.0132918325769875
149350,-0.3132375232943566,-0.4578031580603754,-0.7384223013208624,0.5897950526098508,-0.9122349771012772,0.3751585449217876,-0.786663146703619,-1.0226701020030748,-0.1934873835730222,-1.0132918325769875
179900,-1.2342611479109875,-0.4434899905796793,1.5124789228127038,0.6056498457901012,0.14334728790216025,0.39337637311309936,-0.786663146703619,-1.0226701020030748,0.4508473078877222,0.8754176979804466
165500,0.8709357083555974,0.6681660170877146,-0.7384223013208624,1.0390141927169452,-0.04001676752097212,1.8082943626383128,-0.786663146703619,1.4358800984997468,0.3230092473464088,-1.0132918325769875
277500,-1.1465446122332132,0.33657763711825595,2.2627793308572257,1.4697360741137473,0.5001638281850124,1.3862480095395908,-0.786663146703619,1.7619157341263492,-0.5101245113926535,0.8754176979804466
309000,-1.1246154783137696,2.4620830080016205,1.5124789228127038,0.29648137877521863,1.16919484121536,0.08367329386079933,2.5076501111220564,-1.0226701020030748,1.0602001558200589,2.7641272285378804
145000,-0.6860327999248977,-0.7703073147222393,-0.7384223013208624,0.243632068174384,1.0750349208629408,-0.022597370588519315,-0.786663146703619,-1.0226701020030748,0.40197561472303495,-1.0132918325769875
109000,-0.05008791626103349,-0.8657284312602129,-0.7384223013208624,0.13793344697271476,-1.0361296091439345,-0.14404955853059775,-0.786663146703619,0.742752487945415,-0.35347787382794554,-1.0132918325769875
82000,1.0463687797111465,-0.6391032794825254,-1.4887227093653843,-2.655152618281395,-2.2552527884436793,0.14439938783183856,-0.786663146703619,-1.0226701020030748,-0.8375648555960576,0.8754176979804466
160000,0.6077861013222743,-0.2287924783692384,0.011878106723659649,0.2198498784040084,-0.07470726449291608,0.6666437959827759,-0.786663146703619,0.5302255550925188,-0.16416436767420986,0.8754176979804466
170000,0.8709357083555974,-0.219250366715441,-0.7384223013208624,0.912175847274942,-0.7288709216781449,0.6787890147769837,-0.786663146703619,1.3127110805963638,1.9571243351109235,-1.0132918325769875
144000,-0.18166271977769505,-1.2784247602869494,-0.7384223013208624,-0.4354815730463409,0.2424629935362858,-0.669330271380087,-0.786663146703619,0.7813937484641233,-0.029895821190174525,-1.0132918325769875
130250,0.059557753336184474,-1.1496062529606847,-0.7384223013208624,-0.17651995110225127,-0.7288709216781449,-0.5053698176582812,-0.786663146703619,-0.346448042925678,-0.024751432435996926,-1.0132918325769875
141000,0.8709357083555974,-0.6438743353094241,-0.7384223013208624,0.3836827412665957,-0.7685172039317952,0.13832677843473462,-0.786663146703619,-0.5903709999500247,-0.3475618267606413,-1.0132918325769875
319900,-1.1465446122332132,0.7922134685870805,2.2627793308572257,1.9744469903517181,0.5992795338191379,1.9661822069630157,-0.786663146703619,0.07860582278011441,-0.4213838053830897,0.8754176979804466
249700,-1.1904028800721005,0.5632027888959436,1.5124789228127038,1.7207702994677117,1.838225854245708,1.6746969559020268,-0.786663146703619,-0.9647082112250124,0.4629366214600395,0.8754176979804466
113000,0.6516443691611615,0.07655509455227752,-1.4887227093653843,-0.7102979881706809,-2.2552527884436793,-1.1187033667657773,1.0002522264806113,-1.0226701020030748,-1.2450004449269236,0.8754176979804466
127000,0.5639278334833872,-1.1090522784320458,-0.7384223013208624,-0.13159803709154186,-0.3423196697050552,-0.4537526377828978,-0.786663146703619,0.8200350089828318,-0.3997773726155439,-1.0132918325769875
177000,-0.7956784695221157,0.11949459699436572,0.011878106723659649,-0.5570349874282605,-0.3324080991416426,-0.9425976942497636,0.9004245520010453,-0.5831257636027669,1.1762061222267637,0.8754176979804466
130000,1.0463687797111465,-0.14291347348506206,-0.7384223013208624,-1.6404458547453704,0.5794563926923127,0.7759507651306465,-0.786663146703619,-0.09527984955407337,-0.5561667907425429,-1.0132918325769875
172500,-0.9053241391193336,0.761201605712239,1.5124789228127038,-0.09196105414091586,0.1235241467753351,-0.3687361062234429,1.1000799009601772,0.5447160277870344,-1.7108248466177052,0.8754176979804466
196500,-1.102686344394326,0.7158765753567015,0.7621785147681817,-0.3826322624455063,0.5447658957203688,-0.7422015841453341,1.3596318546070487,-1.0226701020030748,0.6041500927622147,0.8754176979804466
124900,0.30077822645006397,-1.526519663285681,-0.7384223013208624,-0.5940295048488448,-0.5108163692830686,-0.985105960029491,-0.786663146703619,0.5036596884859068,-0.5391903078537569,-1.0132918325769875
158000,-1.102686344394326,-0.6247901120018293,0.011878106723659649,0.4048224655069296,0.5992795338191379,0.16261721602315032,-0.786663146703619,1.2499190322534626,0.9712022303727864,-1.0132918325769875
101000,0.9147939761944848,-0.7369099239339485,-0.7384223013208624,-1.2546458873592776,-0.8279866273122706,-1.5893305950413312,0.5360535401506297,-1.0226701020030748,-0.5391903078537569,-1.0132918325769875
202500,-1.1904028800721005,-0.1190581943505686,1.5124789228127038,0.9650251578757766,0.14334728790216025,0.8063138121161662,-0.786663146703619,-0.9647082112250124,-0.7341626416370879,0.8754176979804466
140000,1.9016050025694464,0.6920212962222081,0.7621785147681817,-1.133092472977358,0.1235241467753351,-0.6146767868061518,1.2298558777836128,-1.0226701020030748,0.2581899490437711,0.8754176979804466
317000,-1.1246154783137696,2.5121790941840567,1.5124789228127038,0.3651854825563036,1.967076271570071,0.1170726455448709,2.5326070297419485,-1.0226701020030748,0.07582136770817514,0.8754176979804466
226000,-1.0588280765554388,0.1409643482154098,0.7621785147681817,1.1843497968692402,0.5100753987484249,1.13727102425833,-0.786663146703619,1.4238047045876503,0.35207504380751226,0.8754176979804466
80000,1.3753057885028002,-1.6052420844295094,-1.4887227093653843,-0.6812308673402219,-1.1649800264682977,-1.0853040150817057,-0.786663146703619,-1.0226701020030748,-1.2059030903951735,-1.0132918325769875
225000,1.1340853153889203,2.068470902282479,0.7621785147681817,0.7906224328930224,1.0502559944544094,0.6059177020117367,1.6666019536317138,0.4336224037957478,1.6196524328368729,0.8754176979804466
129500,-0.6641036660054541,-1.3714603489114738,-1.4887227093653843,-0.42226924539613225,-0.4711700870294184,-0.7877461546236135,-0.786663146703619,0.34184941006381536,-0.43655975220791376,-1.0132918325769875
144900,0.01569948549729729,-0.7965481217701821,-0.7384223013208624,0.21456494734392492,0.1730819995923979,-0.055996722272590886,-0.786663146703619,-0.24984489162890694,0.23246800527288305,-1.0132918325769875
91000,0.25691995861117684,-1.0303298572882178,-1.4887227093653843,-1.4343335434021154,-0.7833845597769141,-1.7563273534616892,0.3663464935353675,0.09309629547463004,-1.98064803677432,-1.0132918325769875
135750,1.002510511872259,-1.116208862172394,-1.4887227093653843,-0.13952543368166706,-0.8527655537208021,-0.4628615518785537,-0.786663146703619,-0.4720321396114803,-0.2112355247749349,-1.0132918325769875
127000,0.19113255685284605,-0.3218280669937628,-0.7384223013208624,-0.8794157820933517,-1.065864320834172,-0.09850498805231836,-0.2550807800999305,-0.21120363111019855,-0.1700804147415141,-1.0132918325769875
136500,0.4762112978056128,0.83038191520227,-1.4887227093653843,2.016726438832386,-2.2552527884436793,2.014763082139847,-0.786663146703619,-1.0226701020030748,0.3811408402686157,0.8754176979804466
110000,1.4630223241805744,-0.4530321022334767,-0.7384223013208624,-1.4924677850630337,-0.07470726449291608,-1.282663820487583,0.5809759936664343,-1.0226701020030748,0.2942006703230142,-1.0132918325769875
153500,-0.8395367373610029,-0.19778061549439693,0.011878106723659649,0.6135772423802264,-0.24815974935263585,0.7061157570639514,-0.786663146703619,1.877839515682474,-1.233682789667733,0.8754176979804466
245000,-1.2342611479109875,0.34134869294515463,1.5124789228127038,1.4750210051738306,1.5012324550896807,1.3923206189366946,-0.786663146703619,-0.9429725021832388,0.23401132189913634,0.8754176979804466
126500,0.8270774405167103,-0.8466442079526183,-0.7384223013208624,0.1590731712130486,0.029364226422915793,-0.11975912094218208,-0.786663146703619,-1.0226701020030748,-0.10397501925033197,-1.0132918325769875
168500,-0.7298910677637849,0.12903670864816308,0.7621785147681817,-1.6404458547453704,-0.2729386757611673,-0.912234647264244,0.8854504008291104,-1.0226701020030748,-0.19708845570094646,0.8754176979804466
260000,-0.5544579964082361,2.3785895310308938,1.5124789228127038,0.7483429844123547,0.034320011704622067,0.5968087879160808,1.9985289712762704,-1.0226701020030748,1.7395166908092108,0.8754176979804466
174000,-1.1465446122332132,0.3341921092048066,0.011878106723659649,-0.8477061957328509,-0.2729386757611673,-1.2765912110904791,1.399562924398875,-1.0226701020030748,0.6725704631927767,0.8754176979804466
123600,-0.6860327999248977,-1.025558801461319,-1.4887227093653843,-0.039111743540081234,-2.2552527884436793,-0.3474819733335792,-0.786663146703619,0.3973962220594587,-0.3154093970470313,-1.0132918325769875
109900,1.265660118905582,-0.906282405788852,-1.4887227093653843,-2.655152618281395,-0.17382297012704165,-0.19566673840598112,-0.786663146703619,-1.0226701020030748,-0.5391903078537569,-1.0132918325769875
98600,0.783219172677823,-0.4411044626662299,-0.7384223013208624,0.6082923113201429,0.1235241467753351,0.39641267781165135,-0.786663146703619,0.42637716744849,-0.2048050388322129,-1.0132918325769875
163500,0.6735735030806052,-1.087582527211002,-0.7384223013208624,-0.3403528139648386,-0.11435354674656632,-0.4264258954959302,-0.786663146703619,0.6992810698618679,1.0452814284329437,-1.0132918325769875
133900,1.0902270475500333,2.0780130139362765,0.011878106723659649,0.5528005351892665,0.2523745640996984,0.4723202952754504,1.7863951630071933,1.5035023044074864,-0.5391903078537569,0.8754176979804466
204750,-0.7956784695221157,0.8733214176443581,0.011878106723659649,-0.4777610215270086,1.1345043442434162,-0.6055678727104958,1.4120413837088208,0.5423009490046152,0.010487630530119632,0.8754176979804466
185000,-0.620245398166567,0.11949459699436572,0.011878106723659649,-0.8582760578530179,-0.17382297012704165,-1.288736429884687,1.1849334242678082,-0.2739956794530997,0.12057754986952028,0.8754176979804466
214000,-0.8833950051998901,0.4009868907813882,0.7621785147681817,1.541082643424874,0.08387786452168486,1.4682282364004935,-0.786663146703619,1.7836514431681223,0.24893004928625134,0.8754176979804466
94750,0.6077861013222743,-1.0971246388647993,-1.4887227093653843,-0.11838570944133316,-0.11435354674656632,-0.43857111429013795,-0.786663146703619,0.233170864854948,0.4179232198609855,-1.0132918325769875
83000,1.9235341364888898,-1.3953156280459669,-0.7384223013208624,-1.4449034055222822,-0.4414353753391808,-0.8181092016091331,-0.786663146703619,-0.7618415935017933,0.34178626629915704,-1.0132918325769875
128950,0.8709357083555974,-0.4649597418007234,-1.4887227093653843,-0.1448103647417505,-2.2552527884436793,0.3660496308261317,-0.786663146703619,0.35150972519349244,0.006114900089068674,-1.0132918325769875
205000,-0.4448123268110182,0.4534685048772738,0.011878106723659649,1.5992168850857922,0.1235241467753351,1.535026939768637,-0.786663146703619,1.8754244369000548,0.3361274386695617,0.8754176979804466
178000,-0.2693792554554694,0.7445029103180936,0.011878106723659649,-0.6970856605204723,0.10370100564850998,-0.3869539344147547,1.097584209098188,-1.0226701020030748,-0.023208115809743645,0.8754176979804466
118964,-0.0062296484221463005,0.274553911368573,-0.7384223013208624,-2.655152618281395,-0.22338082294410447,1.3073040873772397,-0.786663146703619,-1.0226701020030748,-0.586004245516773,0.8754176979804466
198900,-1.321977683588762,-0.4625742138872741,0.7621785147681817,0.5845101215497673,1.4120283200189678,0.3690859355246837,-0.786663146703619,-1.0226701020030748,0.2844263316900768,0.8754176979804466
100000,1.704242797294454,-0.8895837103947064,-1.4887227093653843,-0.9613322135246454,-0.9023234065378648,-0.17441260551611734,-0.786663146703619,-1.0226701020030748,0.386799667898211,-1.0132918325769875
115000,1.3095183867444693,-1.505049912064637,-0.7384223013208624,-0.5702473150784692,-1.0163064680171092,-0.9577792177425234,-0.786663146703619,-0.7715019086314704,-0.8478536331044129,-1.0132918325769875
115000,0.7393609048389359,0.23161440892648485,-0.7384223013208624,-0.5596774529583023,-2.2552527884436793,-0.32622784044371544,0.5110966215307381,-1.0226701020030748,-0.2048050388322129,0.8754176979804466
190000,0.08148688725562807,1.01168203662442,0.011878106723659649,2.2175538191155573,0.4506059753679496,2.245522239229796,-0.786663146703619,0.6799604396025138,0.6314153531593559,0.8754176979804466
136900,0.6955026370000487,1.0379228436723629,0.011878106723659649,-0.02854188141991432,-0.6446225718891382,0.3387228885391641,0.8080839531074469,0.049624877391083115,0.05884488481938908,0.8754176979804466
180000,-0.9272532730387772,0.02407348045639198,0.7621785147681817,-1.6404458547453704,-0.2729386757611673,-1.0033237882208028,0.8505107147612623,-0.4189004063982562,-0.3977196171138729,0.8754176979804466
383970,-1.2342611479109875,3.0441518188832606,0.7621785147681817,0.6849238116913531,1.6697291546676942,0.5391189986435935,2.7422451461490365,1.3537674198974914,0.17202143741129625,0.8754176979804466
259500,0.23499082469173324,2.1471933234263068,0.011878106723659649,0.06130194660150455,-1.3632114377365487,1.0067099222205955,1.4195284592947879,0.8466008755894439,-0.524014361028933,0.8754176979804466
155000,-1.212332013991544,-0.7035125331456576,-0.7384223013208624,0.3176211030155525,-0.12426511730997887,0.0624191609709356,-0.786663146703619,-1.0226701020030748,-0.19554513907469326,-1.0132918325769875
163990,-1.1684737461526569,0.0860972062060749,0.011878106723659649,-0.7314377124110149,-0.32249652857822997,-1.142993804354193,1.0302005288244809,-1.0226701020030748,-0.2148365969028592,0.8754176979804466
100000,1.5068805920194617,-0.7082835889725564,-1.4887227093653843,-0.7208678502908479,-0.9469254740732213,-1.0093963976179068,0.08932469685457205,-1.0226701020030748,-0.8324204668418801,-1.0132918325769875
136000,0.9147939761944848,-0.8108612892508781,0.011878106723659649,0.19871015416367455,-0.8279866273122706,-0.07421455046390266,-0.786663146703619,0.3539248039759117,0.043154499119147385,-1.0132918325769875
153900,-0.620245398166567,-0.5269834675504063,0.011878106723659649,0.5131635522386405,0.37131341086064906,0.2871057086637807,-0.786663146703619,-0.2981464672772925,-0.3611944569592119,0.8754176979804466
181000,-0.4228831928915746,0.3962158349544895,0.011878106723659649,0.9438854336354427,-0.09948619090144747,1.4621556270033895,-0.786663146703619,-1.0226701020030748,1.9926206175147487,0.8754176979804466
128000,0.12534515509451527,-1.101895694691698,0.011878106723659649,0.19342522310359112,-0.07470726449291608,-0.4446437236872419,-0.786663146703619,-0.7328606481127621,-1.1235928703283322,0.8754176979804466
87000,1.704242797294454,-1.3833879884787206,-0.7384223013208624,-0.8794157820933517,-2.2552527884436793,-0.8029276781163733,-0.786663146703619,-0.7425209632424391,-1.2624913666911273,-1.0132918325769875
155000,0.5639278334833872,-0.17153980844645414,0.011878106723659649,-0.9111253684538524,-0.010282055830734443,-1.3494625238557263,0.9303728543449152,0.2138502345955938,-0.4388747271472937,-1.0132918325769875
226000,0.5639278334833872,1.7583522735340644,0.7621785147681817,-0.2135144685228355,0.15821464374727906,0.3387228885391641,1.5617828954281696,0.052039956173502384,1.2613457561084032,0.8754176979804466
244000,-0.9272532730387772,1.5126428984487819,0.011878106723659649,-0.033826812479997775,-0.32249652857822997,-0.2503202229799164,1.7888908548691822,0.6558096517783211,0.7530801471956561,0.8754176979804466
150750,-0.07201705018047708,-0.2216358946288904,-0.7384223013208624,0.15378824015296513,0.8371572273410394,0.6757527100784317,-0.786663146703619,-0.04456319512326862,-0.4908330535644874,-1.0132918325769875
220000,-0.9930406747971079,-0.29558725994582,1.5124789228127038,0.6928512082814783,0.07892207923997857,0.581627264423321,-0.786663146703619,1.4044840743282965,-0.6284454527387382,0.8754176979804466
180000,-0.07201705018047708,0.7182621032701508,-0.7384223013208624,1.2054895211095742,-0.07470726449291608,1.8720567613079044,-0.786663146703619,0.3539248039759117,0.26719262936358185,0.8754176979804466
174000,0.3884947621278384,0.6252265146456265,0.7621785147681817,0.7906224328930224,0.37131341086064906,1.7536408780643782,-0.786663146703619,-1.0226701020030748,0.28391189281465906,0.8754176979804466
143000,0.5200695656444999,-0.4912005488486662,-0.7384223013208624,0.5528005351892665,-0.6793130688610821,0.3326502791420601,-0.786663146703619,0.6558096517783211,0.27233701811775946,0.8754176979804466
230000,-0.9053241391193336,1.0307662599320149,1.5124789228127038,-0.0021172261194970037,1.0155654974824653,-0.3049737075538517,1.329683552263179,0.5906025246530007,-0.059218837088986835,0.8754176979804466
231500,-0.7956784695221157,0.8208398035484726,0.011878106723659649,-0.20294460640266854,0.07396629395827231,-0.5357328646438008,1.299735249919309,0.9601095783631496,1.57669678673949,0.8754176979804466
115000,0.3446364942889512,-1.3261353185559364,-1.4887227093653843,-0.3720624003253394,-2.2552527884436793,-0.7300563653511263,-0.786663146703619,0.02064393200205181,0.30963383658554705,-1.0132918325769875
260000,-1.1465446122332132,0.7492739661449923,0.7621785147681817,1.926882610810967,1.0155654974824653,1.9115287223890802,-0.786663146703619,2.1169323151419817,0.6041500927622147,0.8754176979804466
166000,1.1779435832278078,-0.08327527564882846,-0.7384223013208624,-0.2505089859434197,1.3129126143848422,-0.590386349217736,0.3987904877412264,0.2017748406834974,-0.1996606500780353,0.8754176979804466
204000,-0.8833950051998901,0.19344596231129532,0.7621785147681817,1.2821210214807843,0.6042353191008442,1.2040697276264731,-0.786663146703619,0.6171683912596126,0.26719262936358185,0.8754176979804466
125000,0.6955026370000487,0.7349607986642962,-0.7384223013208624,1.9110278176307165,0.2424629935362858,1.8933108941977683,-0.786663146703619,2.194214836179399,-0.05047337620688492,0.8754176979804466
130000,-1.1465446122332132,0.6896357683087587,0.011878106723659649,-0.09196105414091586,-0.3720543813952928,-0.4082080673046184,1.0576531393063615,-1.0226701020030748,-1.7424628374558977,0.8754176979804466
105000,0.7393609048389359,-1.2998945115079934,-0.7384223013208624,-0.7657897643015573,-1.3632114377365487,-0.6966570136670547,-0.786663146703619,-0.5179186364774465,-0.8169873005793472,-1.0132918325769875
222500,-0.9711115408776644,1.4673178680932446,0.7621785147681817,-0.31921308972450474,-0.10444197618315376,-0.669330271380087,2.085878186445891,-1.0226701020030748,0.05370049606521147,0.8754176979804466
141000,-1.1246154783137696,-0.8108612892508781,0.7621785147681817,0.19871015416367455,-2.2552527884436793,-0.07421455046390266,-0.786663146703619,0.619583470042032,-0.4620244765410929,-1.0132918325769875
115000,1.5726679937777923,-0.18108192010025154,-0.7384223013208624,-0.287503503364004,-1.065864320834172,-0.6328946149974636,0.33140680746751944,-1.0226701020030748,-0.7861209680542817,-1.0132918325769875
122000,0.16920342293340246,-1.0756548876437553,-0.7384223013208624,-0.0946035196709576,-0.07470726449291608,-0.4112443720031704,-0.786663146703619,0.7065263062091258,0.27259423755546835,-1.0132918325769875
372402,-1.2561902818304311,0.6920212962222081,1.5124789228127038,1.8634634380899653,2.036457265513959,1.8386574096238328,-0.786663146703619,2.3584401933839096,1.1818649498563591,0.8754176979804466
190000,0.3446364942889512,1.3671256957283722,0.011878106723659649,-0.4751185559969669,0.19786092600092928,-0.022597370588519315,1.4494767616386584,-0.01799732851665659,1.4164490770468576,0.8754176979804466
79000,1.835817600811116,-0.7726928426356886,0.011878106723659649,-1.1436623350975248,-2.2552527884436793,-1.616657337328299,0.5210793889786948,-1.0226701020030748,0.07813634264755506,-1.0132918325769875
109500,1.265660118905582,-0.906282405788852,-0.7384223013208624,-2.655152618281395,0.8421130126227456,-0.19566673840598112,-0.786663146703619,-1.0226701020030748,-0.5391903078537569,-1.0132918325769875
269500,-1.3439068175082056,1.3074874978921387,1.5124789228127038,-0.6098842980290952,1.114681203116591,-1.0033237882208028,2.193192936511424,-1.0226701020030748,0.6962346514619937,0.8754176979804466
254900,-1.1246154783137696,1.2573914117097025,0.7621785147681817,-0.03646927801003951,1.1047696325531784,-0.34444566863502724,1.5992182733580067,-0.4865226123059959,0.8374481227641688,0.8754176979804466
162500,-0.22552098761658226,-0.448261046406578,0.011878106723659649,0.6003649147300177,0.30193241691676115,0.38730376371599545,-0.786663146703619,0.5712818943936465,0.4691098879650527,0.8754176979804466
220000,-1.1465446122332132,0.2888670788492691,0.7621785147681817,1.4168867635129123,0.3812249814240616,1.3255219155685516,-0.786663146703619,1.877839515682474,0.7422769308118832,0.8754176979804466
103200,1.002510511872259,-1.283195816113848,-1.4887227093653843,-0.3244980207845882,-2.2552527884436793,-0.6754028807771911,-0.786663146703619,-1.0226701020030748,-0.9764633519588528,-1.0132918325769875
152000,0.6077861013222743,0.4677816723579698,0.011878106723659649,0.38104027573655397,-1.1848031675951227,0.13529047373618264,0.3788249528453133,-0.12909095250794322,-1.0021852957297408,0.8754176979804466
127500,0.410423896047282,-0.15484111305230874,-0.7384223013208624,-0.9534048169345202,-2.2552527884436793,-0.9000894284700361,0.5784803018044451,-0.17497744937390947,0.20828937812824835,0.8754176979804466
325624,-1.2342611479109875,1.767894385187862,1.5124789228127038,1.5252278502446237,1.6548617988225751,1.535026939768637,0.5884630692524018,2.087951369752951,0.3255814417234976,-1.0132918325769875
183500,-1.102686344394326,0.7158765753567015,0.7621785147681817,-0.4354815730463409,-0.07470726449291608,-0.8029276781163733,1.4095456918468316,-1.0226701020030748,-0.27065321488568617,0.8754176979804466
215000,0.8270774405167103,0.5632027888959436,0.011878106723659649,0.19871015416367455,0.3614018402972365,1.6746969559020268,-0.786663146703619,0.5205652399628417,5.780691276653424,-1.0132918325769875
163000,0.783219172677823,-0.13814241765816335,0.011878106723659649,0.9438854336354427,0.2424629935362858,0.7820233745277504,-0.786663146703619,-0.3271274126663238,0.2316963469597564,-1.0132918325769875
184000,-0.3132375232943566,0.5512751493286968,0.011878106723659649,1.5886470229656249,0.7975109450873891,1.6595154324092671,-0.786663146703619,2.353610035819071,0.8024662792357611,0.8754176979804466
172500,0.9147939761944848,1.19298215804657,-0.7384223013208624,0.1247211193225061,-0.020193626394147,0.4480298576870347,0.8804590171051321,-0.8850106114051762,1.119875065368519,0.8754176979804466
100000,0.6297152352417179,-1.0780404155572043,-0.7384223013208624,-0.09724598520099932,0.1235241467753351,-0.4142806767017223,-0.786663146703619,-1.0226701020030748,-0.1996606500780353,-1.0132918325769875
177000,-0.9272532730387772,0.2506986322340796,0.011878106723659649,-0.6574486775698464,-0.07470726449291608,-1.0185053117135623,1.1000799009601772,0.030304247131728905,-1.8466367097279937,0.8754176979804466
200100,1.9235341364888898,0.9114898642595476,0.7621785147681817,-0.5596774529583023,-1.1848031675951227,-0.6177130915047038,1.4619552209486038,-0.17256237059149018,-0.43938916602271133,-1.0132918325769875
127000,1.2875892528250257,-0.4005504881375911,-0.7384223013208624,-1.3233499911403626,0.5992795338191379,-0.5114424270553851,0.0019754816849518442,-1.0226701020030748,-0.4779720816790434,-1.0132918325769875
173000,-0.510599728569349,-0.4840439651083181,0.7621785147681817,0.4840964314081816,0.20777249656434185,0.34175919323771603,-0.786663146703619,0.452943034055102,0.1673914875325364,0.8754176979804466
153337,-0.0062296484221463005,-0.4673452697141727,-0.7384223013208624,0.21456494734392492,0.3614018402972365,0.36301332612757975,-0.786663146703619,1.600105455704257,-0.586004245516773,-2.902001363134421
315000,0.6955026370000487,3.1181031842001903,1.5124789228127038,-0.4011295211557984,-0.07470726449291608,1.3498123531569672,2.153261866719598,-0.3053917036245503,0.32763919722516865,0.8754176979804466
184000,-0.400954058972131,0.1409643482154098,0.7621785147681817,-0.7393651090011399,0.14334728790216025,-1.1521027184498491,1.0950885172361988,0.4891692157913911,-0.4692266207969416,-1.0132918325769875
192000,-0.8833950051998901,0.026459008369841323,0.7621785147681817,1.1262155552083222,1.045300209172703,0.9915283987278356,-0.786663146703619,0.329774016151719,-0.07182258953672196,0.8754176979804466
130000,-1.102686344394326,0.6896357683087587,0.7621785147681817,-0.09196105414091586,-0.3720543813952928,-0.4082080673046184,1.0576531393063615,-1.0226701020030748,-1.7424628374558977,0.8754176979804466
